prefixes;name;memberId
10.54875;BULUS Design and Printing Services Company;33237
10.54707;Stratejik, Sosyal ve Kulturel Arastirma Dernegi;33238
10.54711;The Institute of Social Sciences, Kookmin University;33239
10.54710;Academy of Practical Business Administration;33240
10.13108, 10.54708;Ufa State Aviation Technical University;33241
10.54713;National Fire Research Institute of Korea;33242
10.54714;Sekolah Tinggi Hindu Dharma Klaten Jawa Tengah;33243
10.54715;Editora Arquetipos Ltda;33244
10.54709;Toros Universitesi;33245
10.54706;Akademi Angkatan Udara;33246
10.54717;kids+media;33248
10.54780;International Association of Sedimentologists;33249
10.54768;Youtharxiv Preprint;33252
10.54722;Cumhurbaskanligi Iletisim Baskanligi;33253
10.54915;Wisconsin Geological and Natural History Survey;33256
10.54726;Research Institute of Industrial Science and Technology;33258
10.54724;Life Cycle;33259
10.54725;South African Theological Seminary;33260
10.54769;Scholar Freedom Pty Ltd;33266
10.54727;Escola Superior de Ciencias da Saude da Santa Casa de Misericordia de Vitoria;33268
10.54734;Penza State University of Architecture and Construction;33269
10.54733;Sosyal Mucit Academic Review;33270
10.54735;Sekolah Tinggi Teologi Happy Family;33271
10.54738;Hexa Publishers;33273
10.54736;Editora Schoba;33274
10.54741;Singh Publication;33278
10.54743;Finnish Society for Byzantine Studies;33280
10.54742;Neprazi Muzeum;33281
10.54744;"Publishing Polygraphy Center &quot;Express&quot; Ltd.";33282
10.54752;Calisma ve Toplum;33283
10.54753;Universidad Nacional de Loja;33284
10.54782;Weather Modification Association;33285
10.54755;Lembaga Kajian Pertahanan Strategis;33286
10.54754;Korean Association for Public Translation and Interpretation;33287
10.54756;SRS Prints;33289
10.54762;advancesin;33290
10.26417;Revistia;33291
10.54758;Sumgait State University;33292
10.1585;Japan Society of Plasma Science and Nuclear Fusion Research;524
10.1584;Pesticide Science Society of Japan;525
10.1578;Aquatic Mammals Journal;526
10.54779;Czech Chemical Society;33294
10.1583;International Society of Endovascular Specialists;527
10.7476, 10.21800, 10.1590, 10.21762;FapUNIFESP (SciELO);530
10.54788;Wesleyan University Philippines;33299
10.1588;Pearblossom Private School;531
10.54841;The Historical Metallurgy Society Ltd;33300
10.1587;Institute of Electronics, Information and Communications Engineers (IEICE);532
10.1589;Society of Physical Therapy Science;533
10.54808;International Institute of Informatics and Cybernetics;33301
10.54820;"Association for Advancing Innovation and Research in Economy &quot;Irenet&quot;";33302
10.1591;Competence Network Pediatric Oncology & Hematology;535
10.1593;Neoplasia Press;536
10.54764;"&quot;Russian collection SPb&quot; Company Limited";33304
10.1595;Johnson Matthey;538
10.54765;Sekolah Tinggi Teologi Kadesi Bogor;33306
10.54766;Associacao Brasileira de Estudos Regionais e Urbanos;33307
10.54772;Vietnam Institute for Building Materials;33309
10.54771;Universitas Binawan;33310
10.54774;Autoridad Nacional del Servicio Civil - Servir;33311
10.54773;Perhimpunan Dokter Gizi Klinik Indonesia;33313
10.54770;"LLC &quot;Brave Design&quot;";33314
10.54777;Economic Challenger;33316
10.54843;The Immigrant Learning Center, Inc.;33317
10.54854;Cross Labs, Cross-Compass;33319
10.54873;The British University in Egypt;33320
10.54800;Association Francaise d'Agronomie;33321
10.54775;All-Russian Professional Psychotherapeutic League (PPL Russia);33325
10.1596, 10.19147;World Bank;558
10.1598;International Reading Association;559
10.54785;TURAN International Journal of Social Sciences and Humanities;33328
10.1597;American Cleft Palate Association;560
10.54786;Revista Eletronica Internacional de Economia Politica da Informacao, da Comunicacao e da Cultura;33329
10.54783;Goacademica Research and Publishing;33330
10.54784;IBA Karachi, Business Review;33331
10.56776;Berlin Exchange;33332
10.54886;Ibersid;33336
10.54983;Badan Nasional Penanggulangan Bencana;33337
10.54809;Kurdistan Institution for Strategic Studies and Scientific Research;33338
10.54825;Radical Housing Journal;33341
10.55069;Museum Tusculanum Press;33342
10.1633;Korean Institute of Science and Technology Information (KISTI);574
10.1600;American Society of Plant Taxonomists;575
10.54791;LLC Litfact Publisher;33343
10.54795;Escola Nacional de Formacao e Aperfeicoamento de Magistrados;33344
10.1095;Society for the Study of Reproduction;576
10.54792;Society of Culture of Prinemanya;33345
10.1599;Milbank Memorial Fund;577
10.54794;Global Venture Strategy Lab;33346
10.54793;Sekolah Tinggi Teologi Bethel The Way Jakarta;33347
10.54844;Scholar Media Publishing;33348
10.54801;Sekolah Tinggi Agama Islam Persis Bandung;33349
10.55412;Hong Kong Institute of Urban Design Limited;33350
10.55058;Africa Development and Resources Research Institute;33351
10.54802;University of Antofagasta;33352
10.54797;Foreningen for utgivande av Tidskrift for litteraturvetenskap;33354
10.55633;SEMES (Sociedad Espanola de Medicina de Urgencias y Emergencias);33356
10.54796;Biotechnology Society of Nepal;33358
10.54804;Le Huu Trac National Burn Hospital;33360
10.54805;Associacao de Pesquisadores em Economia Catarinense;33361
10.54939;Academy of Military Science and Technology;33362
10.1603;Entomological Society of America;597
10.54806;Finekonomservis 2000 LLC;33366
10.54807;Foreningen Kulturella Perspektiv;33367
10.54812;Acta Botanica;33368
10.54811;Penerbit Deepublish;33369
10.54878;Emirates Scholar;33372
10.26117;Institute of Cosmophysical Research and Radio Wave Propagation Far Eastern Branch of the Russian Academy of Sciences;33373
10.54857;Bangladesh Institute for Information Literacy and Sustainable Development;33374
10.54881;Centre for Polish-Russian Dialogue and Understanding;33375
10.54816;Universitas Kader Bangsa Palembang;33376
10.54815;Institute of Gaya Culture;33377
10.54828;The Indonesian Journal of Socio-Legal Studies;33379
10.1614;Weed Science Society;612
10.1615;Begell House;613
10.54855;Asia Association of Computer Assisted Language Learning;33383
10.54819;Author's Club;33384
10.54821;International Journal of Business and Economic Studies;33386
10.54826;Central Scientific Research Institute of Ferrous Metallurgy named after I.P. Bardeen;33388
10.2211;Atypon;621
10.54818;Sociedad Boliviana de Cirugia Plastica;33389
10.1620;Tohoku University Medical Press;622
10.54830;Museo Nacional de Historia Natural;33390
10.1619;Division of Functional Equations, The Mathematical Society of Japan (JST);623
10.54931;FSG Communications Ltd;33391
10.1618;Japanese Society of Human-Environment System;624
10.54827;Centro Brasileiro de Relacoes Internacionais (CEBRI);33392
10.54829;Conselho Nacional de Justica;33393
10.1621;Signaling Pathways Project;625
10.54933;University of Presov - Faculty of Management and Business;33394
10.1628;Mohr Siebeck;629
10.54871;Consejo Latinoamericano de Ciencias Sociales;33397
10.54856;Islerya Medikal ve Bilisim Teknolojileri;33398
10.1627;Japan Petroleum Institute;630
10.54934;International Journal of Law in Changing World;33399
10.1625;Japanese Society for Complementary & Alternative Medicine;631
10.1626;Crop Science Society of Japan;632
10.1624;Lamaze International;633
10.54837;"ANO &quot;Scientific and Research Center for Information in Physics and Technique&quot;";33402
10.1632;Modern Language Association (MLA);634
10.54838;Degisim Yayinlari;33403
10.1631;Zhejiang University Press;635
10.54835;"All-Russian public organization &quot;Association for Engineering Education of Russia&quot;";33404
10.54834;Kyrgyz-Uzbek International University named after B.Sydykov;33405
10.5966;Alphamed Press;638
10.54908;Faculty of Physical Sciences, University of Ilorin;33408
10.54842;Terazi Yayincilik;33412
10.54839;Krupanidhi College of Physiotherapy;33413
10.54840;Universitas Widya Dharma Klaten;33414
10.54848;UK Bright Horizons;33422
10.54849;Badan Pengembangan Sumber Daya Manusia Provinsi DKI Jakarta;33423
10.54850;Journal for Research Scholars and Professionals of English Language Teaching;33424
10.56984;DJ Studio Dariusz Jasinski;33425
10.54984;"Limited Liability Company &quot;Yustitsinform&quot;";33428
10.54859;KMG Engineering;33432
10.54858;State Research Institute of Aviation;33433
10.54860;Bilgi Ekonomisi ve Yonetimi Dergisi;33434
10.54942;Universidad Nacional de Educacion Enrique Guzman y Valle - Vicerrectorado de Investigacion;33435
10.54862;Paramedik ve Acil Saglik Hizmetleri Dergisi;33436
10.54861;Individual entrepreneur Panina Kristina Ivanovna;33439
10.54867;STIKes Mahardika Cirebon;33442
10.54866;Interregional Association for Emergency Surgery;33443
10.54870;University of Montana, Maureen and Mike Mansfield Library;33444
10.54943;Universidad Nacional de Huancavelica;33445
10.54932;Centre interuniversitaire de recherche en analyse des organisations (CIRANO);33449
10.1678;Society of Rheology Japan;682
10.54876;Global E Smart Technologies;33451
10.1679;International Society of Histology & Cytology;683
10.55579;Ton Duc Thang University;33452
10.54877;Sekolah Tinggi Ilmu Kesehatan Mitra Husada Karanganyar;33454
10.55039;Sri Bhalaji Research and Training Institute;33455
10.54880;Korean Life Play Therapy Association;33457
10.54879;Instituto Federal Goiano;33458
10.54935;Peer-Led Team Learning International Society;33459
10.54883;Lembaga Penelitian dan Pengabdian Masyarakat Universitas Mandala Waluya;33460
10.54944;Institute of Zoology CS MES of the Republic of Kazakhstan;33461
10.55347;International Journal of Microbial Science;33462
10.56332;Registraduria Nacional del Estado Civil;33463
10.34759;Moscow Aviation Institute (National Research University);33466
10.48556;Societe Informatique de France (SIF);33467
10.25965;Universite de Limoges;33468
10.55130;International Society of Agromatics;33469
10.55192;Filmarchiv Austria;33470
10.54936;Ioannis Karkatzoulis Ltd;33471
10.54884;"The Federal State Budget Scientific Institution &quot;Institute of Education Management of the Russian Academy of Education (IEM RAE)&quot;";33473
10.54946;Wilmott Magazine Ltd;33474
10.55126;Rishan Publications;33475
10.54941;AHFE International;33478
10.54105;Lattice Science Publication (LSP);33479
10.54887;Instituto de la Democracia;33481
10.54889;ACADEMIA ANALITICA-Society for Development of Logic and Analytic Philosophy in B&H;33483
10.55188;International Centre for Education in Islamic Finance;33484
10.54890;Kyrgyz State Medical Academy named after I.K. Akhunbaev;33485
10.54891;Communal Institution of Higher Education, “DNIPRO Academy of Continuing Education”;33486
10.55485;Denver Museum of Nature and Science;33487
10.54938;Publishing House International Enterprise;33488
10.54988;Asociacion United Academic Journals;33489
10.55010;Ibrahim Medical College;33490
10.54892;Sekolah Tinggi Ilmu Tarbiyah Pringsewu;33492
10.54945;O P Jindal Global University;33493
10.54895;Universitas Baturaja;33494
10.54894;Indian Society of Coastal Agricultural Research;33495
10.54896;Transactions of the Geological Institute, Geological Institute RAS;33496
10.54904;Biota-Plus;33500
10.54902;Badan Penelitian dan Pengembangan Daerah Kota Samarinda;33501
10.54905;Discovery Scientific Society;33502
10.1680;Thomas Telford Ltd.;735
10.54903;Mahopadhyay Pandit Ganesh Dutt Tripathi Shaikshanik Dharmik Paramarthik Nyas;33503
10.1681, 10.58483;American Society of Nephrology (ASN);736
10.54954;Asociacion de Ensinantes de Ciencias de Galicia;33504
10.1682;Journal of Rehabilitation Research & Development;737
10.55164;Thaksin University;33506
10.54912;Korean Society of Interventional Cardiology;33507
10.1784;British Institute of Non-Destructive Testing (BINDT);739
10.54911;Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah (Bappeda) Kota Pekalongan;33508
10.54909;Fundacao Medica;33509
10.54906;FoRM - Forschungsinstitut RheinMain fur Soziale Arbeit;33510
10.54907;Sciendy Academic Publishing;33511
10.54913;Human and Nature Association;33512
10.54963;UK Scientific Publishing Limited;33514
10.54917;Fase20 S.L.;33515
10.54918;Sekolah Tinggi Ilmu Ekonomi Yasa Anggana Garut;33516
10.54916;Aalto University, School of Arts, Design and Architecture, Department of Arts;33517
10.54914;Sekolah Tinggi Teknologi Terpadu Nurul Fikri;33521
10.25587;M. K. Ammosov North-Eastern Federal University;33523
10.23761;Russian Society for the Study of Religion;33524
10.54953;Lambertus-Verlag GmbH;33525
10.54925;K.A. Timiryazev Institute of Plant Physiology Russian Academy of Sciences;33526
10.54922;Alpinus Publication;33527
10.54920;Swiss Clinical Trial Organisation;33528
10.54924;Institute of Post Literature;33529
10.54921;In-Trend;33530
10.54923;TRANSBAHASA;33531
10.54928;Vietnam Association of Physiology;33542
10.54930;Turkish Institute of Archaeology and Cultural Heritage;33544
10.54929;Research and Educational Innovation Center of Social Transformations;33546
10.54927;K-Society of Culture and Convergence;33547
10.54926;TMMOB Gemi Muhendisleri Odasi;33548
10.55124;Sciforce LLC;33549
10.55005;Serbian Neurosurgical Society;33550
10.54999;Centre for Law and Policy Research;33551
10.56043, 10.54989;Lucian Blaga University of Sibiu;33552
10.1785;Seismological Society of America (SSA);790
10.54986;Society of Extension Education Agra;33559
10.54987;Hibiscus Publisher Enterprise;33560
10.20467, 10.1891;Springer Publishing Company;793
10.55081;Sekolah Tinggi Olahraga dan Kesehatan Bina Guna;33561
10.55420;Hispanic Educational Technology Services;33562
10.54950;National Educational Center LLC;33563
10.54949;Korean After-School Study Association;33564
10.54951;Assosiasi Dosen Akuntansi Indonesia;33565
10.55240;Charles Darwin Foundation for the Galapagos Islands;33566
10.54952;National Center for Human Rights of the Republic of Uzbekistan;33568
10.55163;Stockholm International Peace Research Institute;33570
10.55086;Stratum plus I.P., High Anthropological School University;33571
10.54955;Indian Spectroscopy Society;33572
10.55317;Royal Institute of International Affairs;33573
10.55014;Research Center of Life and Social Science;33574
10.55158;DEEP - Data and Evidence to End Extreme Poverty;33575
10.55066;Evolving Cities Publications;33576
10.54960;University of Oum Elbouaghi;33578
10.54961;Turkish Federation of the Blind Person;33579
10.54957;PT WIM Solusi Prima;33580
10.55132;Academic Press Fribourg;33581
10.54959;Market Guide Agency;33582
10.55121;Japan Bilingual Publishing Co.;33585
10.1896;Conservation International;818
10.54964;Fakultas Ekonomi dan Bisnis Universitas Satya Negara Indonesia;33586
10.31881;idd3;33587
10.54965;Moscow Physics Society;33588
10.54962;Antibiyotik ve Kemoterapi Dernegi;33589
10.6938, 10.29655, 10.6914, 10.6913;Creative Publishing Co., Limited;33590
10.54966;Centre de Developpement des Energie Renouvelables;33591
10.54967;Archive of the Russian Academy of Sciences;33592
10.54969;Antalya Bilim University;33593
10.54968;Center for Civic Politics Research;33594
10.54970, 10.54971;Education and Science Policy Research Association;33595
10.55271;European Center for Populism Studies;33596
10.1902;American Academy of Periodontology (AAP);828
10.55013;Marginalization-Related Diminished Returns Centre;33597
10.54973;Sekolah Tinggi Ilmu Kesehatan Awal Bros Pekanbaru;33600
10.54974;Fundamentals of Contemporary Mathematical Sciences;33601
10.54972;"National Scientific and Educational Centre &quot;Great Russian Encyclopedia&quot;";33602
10.55177;The Society for Technical Communication;33604
10.54992;Politeknik Pelayaran Surabaya;33608
10.2104;Monash University;843
10.2105;American Public Health Association;844
10.54994;EMU Journal of Pharmaceutical Sciences;33612
10.2109;Ceramic Society of Japan;846
10.2107;Confederacion Academica Nipona, Espanola y Latinoamericana;847
10.2108;Zoological Society of Japan;848
10.54980;Universitas WR Supratman Surabaya;33617
10.54978;Spring Journals;33618
10.54993;Journal of Strategic Management Research;33619
10.54996;Emergency Medicine Association of Turkey;33620
10.54991;Birbal Sahni Institute of Palaeosciences;33623
10.54979;Turkiye Egitim Dergisi;33624
10.54981;Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan;33625
10.2113;GeoScienceWorld;859
10.54998;Arqueologia Uruguay;33627
